unit_id,goal_actual,mes_classificado,name,tamanho,condominio,chave,mes,receita_projetada,receita_mensal_real,ocupacao,dias,HOA,Property Management,Utilities,dias_ocupados,adr,revpar,commission_fee_20,despesas_outras_anuais,despesas_anuais,lucro_mensal
434322,3162.0,10.Oct,871 DS - Exquisite 5BR Retreat with Pool,SF 5,CHAMPIONS GATE,CHAMPIONS GATE SF 5,Oct,3162.0,3162.0,0.7,31,6000.0,1800.0,7380.0,21.7,145.71428571428572,102.0,8753.4,15180.0,23933.4,1167.55
434322,3276.0,11.Nov,871 DS - Exquisite 5BR Retreat with Pool,SF 5,CHAMPIONS GATE,CHAMPIONS GATE SF 5,Nov,3276.0,3276.0,0.7,30,6000.0,1800.0,7380.0,21.0,156.0,109.2,8753.4,15180.0,23933.4,1281.55
434322,5152.0,12.Dec,871 DS - Exquisite 5BR Retreat with Pool,SF 5,CHAMPIONS GATE,CHAMPIONS GATE SF 5,Dec,5152.0,5152.0,0.7,31,6000.0,1800.0,7380.0,21.7,237.4193548387097,166.19354838709677,8753.4,15180.0,23933.4,3157.55
597059,3387.0,01.Jan,117 JW - 5BR Resort Townhome: Private Pool,TH 5,WINDSOR ISLAND,WINDSOR ISLAND TH 5,Jan,3387.0,3387.0,0.75,31,6000.0,1800.0,7380.0,23.25,145.67741935483872,109.25806451612904,8319.2,15180.0,23499.2,1428.7333333333333
597059,2746.0,02.Feb,117 JW - 5BR Resort Townhome: Private Pool,TH 5,WINDSOR ISLAND,WINDSOR ISLAND TH 5,Feb,2746.0,2746.0,0.75,28,6000.0,1800.0,7380.0,21.0,130.76190476190476,98.07142857142857,8319.2,15180.0,23499.2,787.7333333333333
597059,4350.0,03.Mar,117 JW - 5BR Resort Townhome: Private Pool,TH 5,WINDSOR ISLAND,WINDSOR ISLAND TH 5,Mar,4350.0,4350.0,0.8,31,6000.0,1800.0,7380.0,24.8,175.40322580645162,140.32258064516128,8319.2,15180.0,23499.2,2391.7333333333336
597059,4433.0,04.Apr,117 JW - 5BR Resort Townhome: Private Pool,TH 5,WINDSOR ISLAND,WINDSOR ISLAND TH 5,Apr,4433.0,4433.0,0.8,30,6000.0,1800.0,7380.0,24.0,184.70833333333334,147.76666666666668,8319.2,15180.0,23499.2,2474.7333333333336
597059,2604.0,05.May,117 JW - 5BR Resort Townhome: Private Pool,TH 5,WINDSOR ISLAND,WINDSOR ISLAND TH 5,May,2604.0,2604.0,0.6,31,6000.0,1800.0,7380.0,18.599999999999998,140.00000000000003,84.0,8319.2,15180.0,23499.2,645.7333333333333
597059,3938.0,06.Jun,117 JW - 5BR Resort Townhome: Private Pool,TH 5,WINDSOR ISLAND,WINDSOR ISLAND TH 5,Jun,3938.0,3938.0,0.75,30,6000.0,1800.0,7380.0,22.5,175.0222222222222,131.26666666666668,8319.2,15180.0,23499.2,1979.7333333333333
597059,4020.0,07.Jul,117 JW - 5BR Resort Townhome: Private Pool,TH 5,WINDSOR ISLAND,WINDSOR ISLAND TH 5,Jul,4020.0,4020.0,0.8,31,6000.0,1800.0,7380.0,24.8,162.09677419354838,129.67741935483872,8319.2,15180.0,23499.2,2061.7333333333336
597059,3349.0,08.Aug,117 JW - 5BR Resort Townhome: Private Pool,TH 5,WINDSOR ISLAND,WINDSOR ISLAND TH 5,Aug,3349.0,3349.0,0.7,31,6000.0,1800.0,7380.0,21.7,154.33179723502306,108.03225806451613,8319.2,15180.0,23499.2,1390.7333333333333
597059,1950.0,09.Sep,117 JW - 5BR Resort Townhome: Private Pool,TH 5,WINDSOR ISLAND,WINDSOR ISLAND TH 5,Sep,1950.0,1950.0,0.6,30,6000.0,1800.0,7380.0,18.0,108.33333333333333,65.0,8319.2,15180.0,23499.2,-8.266666666666652
597059,2883.0,10.Oct,117 JW - 5BR Resort Townhome: Private Pool,TH 5,WINDSOR ISLAND,WINDSOR ISLAND TH 5,Oct,2883.0,2883.0,0.7,31,6000.0,1800.0,7380.0,21.7,132.85714285714286,93.0,8319.2,15180.0,23499.2,924.7333333333333
597059,3065.0,11.Nov,117 JW - 5BR Resort Townhome: Private Pool,TH 5,WINDSOR ISLAND,WINDSOR ISLAND TH 5,Nov,3065.0,3065.0,0.7,30,6000.0,1800.0,7380.0,21.0,145.95238095238096,102.16666666666667,8319.2,15180.0,23499.2,1106.7333333333333
597059,4871.0,12.Dec,117 JW - 5BR Resort Townhome: Private Pool,TH 5,WINDSOR ISLAND,WINDSOR ISLAND TH 5,Dec,4871.0,4871.0,0.7,31,6000.0,1800.0,7380.0,21.7,224.47004608294932,157.1290322580645,8319.2,15180.0,23499.2,2912.7333333333336
523360,2565.0,01.Jan,162 CD - 4-Bed Retreat: Pool & Disney Magic,TH 4,FESTIVAL,FESTIVAL TH 4,Jan,2565.0,2565.0,0.75,31,6000.0,1800.0,6096.0,23.25,110.3225806451613,82.74193548387096,6423.8,13896.0,20319.8,871.6833333333334
523360,2242.0,02.Feb,162 CD - 4-Bed Retreat: Pool & Disney Magic,TH 4,FESTIVAL,FESTIVAL TH 4,Feb,2242.0,2242.0,0.75,28,6000.0,1800.0,6096.0,21.0,106.76190476190476,80.07142857142857,6423.8,13896.0,20319.8,548.6833333333334
523360,3336.0,03.Mar,162 CD - 4-Bed Retreat: Pool & Disney Magic,TH 4,FESTIVAL,FESTIVAL TH 4,Mar,3336.0,3336.0,0.8,31,6000.0,1800.0,6096.0,24.8,134.51612903225805,107.61290322580645,6423.8,13896.0,20319.8,1642.6833333333334
523360,3429.0,04.Apr,162 CD - 4-Bed Retreat: Pool & Disney Magic,TH 4,FESTIVAL,FESTIVAL TH 4,Apr,3429.0,3429.0,0.8,30,6000.0,1800.0,6096.0,24.0,142.875,114.3,6423.8,13896.0,20319.8,1735.6833333333334
523360,2046.0,05.May,162 CD - 4-Bed Retreat: Pool & Disney Magic,TH 4,FESTIVAL,FESTIVAL TH 4,May,2046.0,2046.0,0.6,31,6000.0,1800.0,6096.0,18.599999999999998,110.00000000000001,66.0,6423.8,13896.0,20319.8,352.6833333333334
523360,3086.0,06.Jun,162 CD - 4-Bed Retreat: Pool & Disney Magic,TH 4,FESTIVAL,FESTIVAL TH 4,Jun,3086.0,3086.0,0.75,30,6000.0,1800.0,6096.0,22.5,137.15555555555557,102.86666666666666,6423.8,13896.0,20319.8,1392.6833333333334
523360,3048.0,07.Jul,162 CD - 4-Bed Retreat: Pool & Disney Magic,TH 4,FESTIVAL,FESTIVAL TH 4,Jul,3048.0,3048.0,0.8,31,6000.0,1800.0,6096.0,24.8,122.90322580645162,98.3225806451613,6423.8,13896.0,20319.8,1354.6833333333334
523360,2539.0,08.Aug,162 CD - 4-Bed Retreat: Pool & Disney Magic,TH 4,FESTIVAL,FESTIVAL TH 4,Aug,2539.0,2539.0,0.7,31,6000.0,1800.0,6096.0,21.7,117.00460829493088,81.90322580645162,6423.8,13896.0,20319.8,845.6833333333334
523360,1500.0,09.Sep,162 CD - 4-Bed Retreat: Pool & Disney Magic,TH 4,FESTIVAL,FESTIVAL TH 4,Sep,1500.0,1500.0,0.6,30,6000.0,1800.0,6096.0,18.0,83.33333333333333,50.0,6423.8,13896.0,20319.8,-193.3166666666666
523360,2325.0,10.Oct,162 CD - 4-Bed Retreat: Pool & Disney Magic,TH 4,FESTIVAL,FESTIVAL TH 4,Oct,2325.0,2325.0,0.7,31,6000.0,1800.0,6096.0,21.7,107.14285714285715,75.0,6423.8,13896.0,20319.8,631.6833333333334
523360,2381.0,11.Nov,162 CD - 4-Bed Retreat: Pool & Disney Magic,TH 4,FESTIVAL,FESTIVAL TH 4,Nov,2381.0,2381.0,0.7,30,6000.0,1800.0,6096.0,21.0,113.38095238095238,79.36666666666666,6423.8,13896.0,20319.8,687.6833333333334
523360,3622.0,12.Dec,162 CD - 4-Bed Retreat: Pool & Disney Magic,TH 4,FESTIVAL,FESTIVAL TH 4,Dec,3622.0,3622.0,0.7,31,6000.0,1800.0,6096.0,21.7,166.91244239631337,116.83870967741936,6423.8,13896.0,20319.8,1928.6833333333334
769769,2078.0,01.Jan,17413 PA - Serenity Luxury Pool Villa: 3BR Bliss,3 BDR,SEM CONDOMÍNIO,SEM CONDOMÍNIO 3 BDR,Jan,2078.0,2078.0,0.75,31,0.0,0.0,0.0,23.25,89.3763440860215,67.03225806451613,5193.200000000001,0.0,5193.200000000001,1645.2333333333333
769769,1920.0,02.Feb,17413 PA - Serenity Luxury Pool Villa: 3BR Bliss,3 BDR,SEM CONDOMÍNIO,SEM CONDOMÍNIO 3 BDR,Feb,1920.0,1920.0,0.75,28,0.0,0.0,0.0,21.0,91.42857142857143,68.57142857142857,5193.200000000001,0.0,5193.200000000001,1487.2333333333333
769769,2777.0,03.Mar,17413 PA - Serenity Luxury Pool Villa: 3BR Bliss,3 BDR,SEM CONDOMÍNIO,SEM CONDOMÍNIO 3 BDR,Mar,2777.0,2777.0,0.8,31,0.0,0.0,0.0,24.8,111.9758064516129,89.58064516129032,5193.200000000001,0.0,5193.200000000001,2344.233333333333
769769,2910.0,04.Apr,17413 PA - Serenity Luxury Pool Villa: 3BR Bliss,3 BDR,SEM CONDOMÍNIO,SEM CONDOMÍNIO 3 BDR,Apr,2910.0,2910.0,0.8,30,0.0,0.0,0.0,24.0,121.25,97.0,5193.200000000001,0.0,5193.200000000001,2477.233333333333
769769,1445.0,05.May,17413 PA - Serenity Luxury Pool Villa: 3BR Bliss,3 BDR,SEM CONDOMÍNIO,SEM CONDOMÍNIO 3 BDR,May,1445.0,1445.0,0.6,31,0.0,0.0,0.0,18.599999999999998,77.68817204301077,46.61290322580645,5193.200000000001,0.0,5193.200000000001,1012.2333333333333
769769,2516.0,06.Jun,17413 PA - Serenity Luxury Pool Villa: 3BR Bliss,3 BDR,SEM CONDOMÍNIO,SEM CONDOMÍNIO 3 BDR,Jun,2516.0,2516.0,0.75,30,0.0,0.0,0.0,22.5,111.82222222222222,83.86666666666666,5193.200000000001,0.0,5193.200000000001,2083.233333333333
769769,2162.0,07.Jul,17413 PA - Serenity Luxury Pool Villa: 3BR Bliss,3 BDR,SEM CONDOMÍNIO,SEM CONDOMÍNIO 3 BDR,Jul,2162.0,2162.0,0.8,31,0.0,0.0,0.0,24.8,87.1774193548387,69.74193548387096,5193.200000000001,0.0,5193.200000000001,1729.2333333333333
769769,2110.0,08.Aug,17413 PA - Serenity Luxury Pool Villa: 3BR Bliss,3 BDR,SEM CONDOMÍNIO,SEM CONDOMÍNIO 3 BDR,Aug,2110.0,2110.0,0.7,31,0.0,0.0,0.0,21.7,97.23502304147466,68.06451612903226,5193.200000000001,0.0,5193.200000000001,1677.2333333333333
769769,1290.0,09.Sep,17413 PA - Serenity Luxury Pool Villa: 3BR Bliss,3 BDR,SEM CONDOMÍNIO,SEM CONDOMÍNIO 3 BDR,Sep,1290.0,1290.0,0.6,30,0.0,0.0,0.0,18.0,71.66666666666667,43.0,5193.200000000001,0.0,5193.200000000001,857.2333333333333
769769,1934.0,10.Oct,17413 PA - Serenity Luxury Pool Villa: 3BR Bliss,3 BDR,SEM CONDOMÍNIO,SEM CONDOMÍNIO 3 BDR,Oct,1934.0,1934.0,0.7,31,0.0,0.0,0.0,21.7,89.12442396313364,62.38709677419355,5193.200000000001,0.0,5193.200000000001,1501.2333333333333
769769,1964.0,11.Nov,17413 PA - Serenity Luxury Pool Villa: 3BR Bliss,3 BDR,SEM CONDOMÍNIO,SEM CONDOMÍNIO 3 BDR,Nov,1964.0,1964.0,0.7,30,0.0,0.0,0.0,21.0,93.52380952380952,65.46666666666667,5193.200000000001,0.0,5193.200000000001,1531.2333333333333
769769,2860.0,12.Dec,17413 PA - Serenity Luxury Pool Villa: 3BR Bliss,3 BDR,SEM CONDOMÍNIO,SEM CONDOMÍNIO 3 BDR,Dec,2860.0,2860.0,0.7,31,0.0,0.0,0.0,21.7,131.79723502304148,92.25806451612904,5193.200000000001,0.0,5193.200000000001,2427.233333333333
821058,3225.0,01.Jan,2027 MD - Windsor Westside Tranquil Haven,TH 5,WINDSOR AT WESTSIDE,WINDSOR AT WESTSIDE TH 5,Jan,3225.0,3225.0,0.75,31,6000.0,1800.0,7260.0,23.25,138.70967741935485,104.03225806451613,7833.6,15060.0,22893.6,1317.2
821058,2627.0,02.Feb,2027 MD - Windsor Westside Tranquil Haven,TH 5,WINDSOR AT WESTSIDE,WINDSOR AT WESTSIDE TH 5,Feb,2627.0,2627.0,0.75,28,6000.0,1800.0,7260.0,21.0,125.0952380952381,93.82142857142857,7833.6,15060.0,22893.6,719.2
821058,4147.0,03.Mar,2027 MD - Windsor Westside Tranquil Haven,TH 5,WINDSOR AT WESTSIDE,WINDSOR AT WESTSIDE TH 5,Mar,4147.0,4147.0,0.8,31,6000.0,1800.0,7260.0,24.8,167.21774193548387,133.7741935483871,7833.6,15060.0,22893.6,2239.2
821058,4343.0,04.Apr,2027 MD - Windsor Westside Tranquil Haven,TH 5,WINDSOR AT WESTSIDE,WINDSOR AT WESTSIDE TH 5,Apr,4343.0,4343.0,0.8,30,6000.0,1800.0,7260.0,24.0,180.95833333333334,144.76666666666668,7833.6,15060.0,22893.6,2435.2
821058,2325.0,05.May,2027 MD - Windsor Westside Tranquil Haven,TH 5,WINDSOR AT WESTSIDE,WINDSOR AT WESTSIDE TH 5,May,2325.0,2325.0,0.6,31,6000.0,1800.0,7260.0,18.599999999999998,125.00000000000001,75.0,7833.6,15060.0,22893.6,417.20000000000005
821058,3726.0,06.Jun,2027 MD - Windsor Westside Tranquil Haven,TH 5,WINDSOR AT WESTSIDE,WINDSOR AT WESTSIDE TH 5,Jun,3726.0,3726.0,0.75,30,6000.0,1800.0,7260.0,22.5,165.6,124.2,7833.6,15060.0,22893.6,1818.2
821058,3864.0,07.Jul,2027 MD - Windsor Westside Tranquil Haven,TH 5,WINDSOR AT WESTSIDE,WINDSOR AT WESTSIDE TH 5,Jul,3864.0,3864.0,0.8,31,6000.0,1800.0,7260.0,24.8,155.80645161290323,124.64516129032258,7833.6,15060.0,22893.6,1956.2
821058,3151.0,08.Aug,2027 MD - Windsor Westside Tranquil Haven,TH 5,WINDSOR AT WESTSIDE,WINDSOR AT WESTSIDE TH 5,Aug,3151.0,3151.0,0.7,31,6000.0,1800.0,7260.0,21.7,145.2073732718894,101.64516129032258,7833.6,15060.0,22893.6,1243.2
821058,1725.0,09.Sep,2027 MD - Windsor Westside Tranquil Haven,TH 5,WINDSOR AT WESTSIDE,WINDSOR AT WESTSIDE TH 5,Sep,1725.0,1725.0,0.6,30,6000.0,1800.0,7260.0,18.0,95.83333333333333,57.5,7833.6,15060.0,22893.6,-182.79999999999995
821058,2697.0,10.Oct,2027 MD - Windsor Westside Tranquil Haven,TH 5,WINDSOR AT WESTSIDE,WINDSOR AT WESTSIDE TH 5,Oct,2697.0,2697.0,0.7,31,6000.0,1800.0,7260.0,21.7,124.28571428571429,87.0,7833.6,15060.0,22893.6,789.2
821058,2898.0,11.Nov,2027 MD - Windsor Westside Tranquil Haven,TH 5,WINDSOR AT WESTSIDE,WINDSOR AT WESTSIDE TH 5,Nov,2898.0,2898.0,0.7,30,6000.0,1800.0,7260.0,21.0,138.0,96.6,7833.6,15060.0,22893.6,990.2
821058,4440.0,12.Dec,2027 MD - Windsor Westside Tranquil Haven,TH 5,WINDSOR AT WESTSIDE,WINDSOR AT WESTSIDE TH 5,Dec,4440.0,4440.0,0.7,31,6000.0,1800.0,7260.0,21.7,204.6082949308756,143.2258064516129,7833.6,15060.0,22893.6,2532.2
492790,2904.0,01.Jan,2182 FMP - 4BR Luxury Townhome Pool Disney,TH 4,SOLARA RESORT,SOLARA RESORT TH 4,Jan,2904.0,2904.0,0.75,31,6000.0,1800.0,6096.0,23.25,124.90322580645162,93.6774193548387,7242.400000000001,13896.0,21138.4,1142.4666666666665
492790,2530.0,02.Feb,2182 FMP - 4BR Luxury Townhome Pool Disney,TH 4,SOLARA RESORT,SOLARA RESORT TH 4,Feb,2530.0,2530.0,0.75,28,6000.0,1800.0,6096.0,21.0,120.47619047619048,90.35714285714286,7242.400000000001,13896.0,21138.4,768.4666666666665
492790,3764.0,03.Mar,2182 FMP - 4BR Luxury Townhome Pool Disney,TH 4,SOLARA RESORT,SOLARA RESORT TH 4,Mar,3764.0,3764.0,0.8,31,6000.0,1800.0,6096.0,24.8,151.7741935483871,121.41935483870968,7242.400000000001,13896.0,21138.4,2002.4666666666665
492790,3869.0,04.Apr,2182 FMP - 4BR Luxury Townhome Pool Disney,TH 4,SOLARA RESORT,SOLARA RESORT TH 4,Apr,3869.0,3869.0,0.8,30,6000.0,1800.0,6096.0,24.0,161.20833333333334,128.96666666666667,7242.400000000001,13896.0,21138.4,2107.4666666666662
492790,2232.0,05.May,2182 FMP - 4BR Luxury Townhome Pool Disney,TH 4,SOLARA RESORT,SOLARA RESORT TH 4,May,2232.0,2232.0,0.6,31,6000.0,1800.0,6096.0,18.599999999999998,120.00000000000001,72.0,7242.400000000001,13896.0,21138.4,470.46666666666647
492790,3416.0,06.Jun,2182 FMP - 4BR Luxury Townhome Pool Disney,TH 4,SOLARA RESORT,SOLARA RESORT TH 4,Jun,3416.0,3416.0,0.75,30,6000.0,1800.0,6096.0,22.5,151.82222222222222,113.86666666666666,7242.400000000001,13896.0,21138.4,1654.4666666666665
492790,3448.0,07.Jul,2182 FMP - 4BR Luxury Townhome Pool Disney,TH 4,SOLARA RESORT,SOLARA RESORT TH 4,Jul,3448.0,3448.0,0.8,31,6000.0,1800.0,6096.0,24.8,139.03225806451613,111.2258064516129,7242.400000000001,13896.0,21138.4,1686.4666666666665
492790,2895.0,08.Aug,2182 FMP - 4BR Luxury Townhome Pool Disney,TH 4,SOLARA RESORT,SOLARA RESORT TH 4,Aug,2895.0,2895.0,0.7,31,6000.0,1800.0,6096.0,21.7,133.41013824884794,93.38709677419355,7242.400000000001,13896.0,21138.4,1133.4666666666665
492790,1800.0,09.Sep,2182 FMP - 4BR Luxury Townhome Pool Disney,TH 4,SOLARA RESORT,SOLARA RESORT TH 4,Sep,1800.0,1800.0,0.6,30,6000.0,1800.0,6096.0,18.0,100.0,60.0,7242.400000000001,13896.0,21138.4,38.46666666666647
492790,2697.0,10.Oct,2182 FMP - 4BR Luxury Townhome Pool Disney,TH 4,SOLARA RESORT,SOLARA RESORT TH 4,Oct,2697.0,2697.0,0.7,31,6000.0,1800.0,6096.0,21.7,124.28571428571429,87.0,7242.400000000001,13896.0,21138.4,935.4666666666665
492790,2652.0,11.Nov,2182 FMP - 4BR Luxury Townhome Pool Disney,TH 4,SOLARA RESORT,SOLARA RESORT TH 4,Nov,2652.0,2652.0,0.7,30,6000.0,1800.0,6096.0,21.0,126.28571428571429,88.4,7242.400000000001,13896.0,21138.4,890.4666666666665
492790,4005.0,12.Dec,2182 FMP - 4BR Luxury Townhome Pool Disney,TH 4,SOLARA RESORT,SOLARA RESORT TH 4,Dec,4005.0,4005.0,0.7,31,6000.0,1800.0,6096.0,21.7,184.56221198156683,129.19354838709677,7242.400000000001,13896.0,21138.4,2243.4666666666662
597971,2260.0,01.Jan,"2306 SP - Disney Villa: 2BR, Pool, Near Magic!",2 BDR,WINDSOR PALMS,WINDSOR PALMS 2 BDR,Jan,2260.0,2260.0,0.75,31,0.0,0.0,0.0,23.25,97.20430107526882,72.90322580645162,6020.8,0.0,6020.8,1758.2666666666667
597971,2072.0,02.Feb,"2306 SP - Disney Villa: 2BR, Pool, Near Magic!",2 BDR,WINDSOR PALMS,WINDSOR PALMS 2 BDR,Feb,2072.0,2072.0,0.75,28,0.0,0.0,0.0,21.0,98.66666666666667,74.0,6020.8,0.0,6020.8,1570.2666666666667
597971,3020.0,03.Mar,"2306 SP - Disney Villa: 2BR, Pool, Near Magic!",2 BDR,WINDSOR PALMS,WINDSOR PALMS 2 BDR,Mar,3020.0,3020.0,0.8,31,0.0,0.0,0.0,24.8,121.77419354838709,97.41935483870968,6020.8,0.0,6020.8,2518.2666666666664
597971,3226.0,04.Apr,"2306 SP - Disney Villa: 2BR, Pool, Near Magic!",2 BDR,WINDSOR PALMS,WINDSOR PALMS 2 BDR,Apr,3226.0,3226.0,0.8,30,0.0,0.0,0.0,24.0,134.41666666666666,107.53333333333333,6020.8,0.0,6020.8,2724.2666666666664
597971,2232.0,05.May,"2306 SP - Disney Villa: 2BR, Pool, Near Magic!",2 BDR,WINDSOR PALMS,WINDSOR PALMS 2 BDR,May,2232.0,2232.0,0.6,31,0.0,0.0,0.0,18.599999999999998,120.00000000000001,72.0,6020.8,0.0,6020.8,1730.2666666666667
597971,3055.0,06.Jun,"2306 SP - Disney Villa: 2BR, Pool, Near Magic!",2 BDR,WINDSOR PALMS,WINDSOR PALMS 2 BDR,Jun,3055.0,3055.0,0.75,30,0.0,0.0,0.0,22.5,135.77777777777777,101.83333333333333,6020.8,0.0,6020.8,2553.2666666666664
597971,2779.0,07.Jul,"2306 SP - Disney Villa: 2BR, Pool, Near Magic!",2 BDR,WINDSOR PALMS,WINDSOR PALMS 2 BDR,Jul,2779.0,2779.0,0.8,31,0.0,0.0,0.0,24.8,112.05645161290322,89.64516129032258,6020.8,0.0,6020.8,2277.2666666666664
597971,2470.0,08.Aug,"2306 SP - Disney Villa: 2BR, Pool, Near Magic!",2 BDR,WINDSOR PALMS,WINDSOR PALMS 2 BDR,Aug,2470.0,2470.0,0.7,31,0.0,0.0,0.0,21.7,113.82488479262673,79.6774193548387,6020.8,0.0,6020.8,1968.2666666666667
597971,1500.0,09.Sep,"2306 SP - Disney Villa: 2BR, Pool, Near Magic!",2 BDR,WINDSOR PALMS,WINDSOR PALMS 2 BDR,Sep,1500.0,1500.0,0.6,30,0.0,0.0,0.0,18.0,83.33333333333333,50.0,6020.8,0.0,6020.8,998.2666666666667
597971,2232.0,10.Oct,"2306 SP - Disney Villa: 2BR, Pool, Near Magic!",2 BDR,WINDSOR PALMS,WINDSOR PALMS 2 BDR,Oct,2232.0,2232.0,0.7,31,0.0,0.0,0.0,21.7,102.85714285714286,72.0,6020.8,0.0,6020.8,1730.2666666666667
597971,2318.0,11.Nov,"2306 SP - Disney Villa: 2BR, Pool, Near Magic!",2 BDR,WINDSOR PALMS,WINDSOR PALMS 2 BDR,Nov,2318.0,2318.0,0.7,30,0.0,0.0,0.0,21.0,110.38095238095238,77.26666666666667,6020.8,0.0,6020.8,1816.2666666666667
597971,2940.0,12.Dec,"2306 SP - Disney Villa: 2BR, Pool, Near Magic!",2 BDR,WINDSOR PALMS,WINDSOR PALMS 2 BDR,Dec,2940.0,2940.0,0.7,31,0.0,0.0,0.0,21.7,135.48387096774195,94.83870967741936,6020.8,0.0,6020.8,2438.2666666666664
466759,2985.0,01.Jan,"2929 SS - Disney Delight: 4BR, Pool, Near Parks",TH 4,STOREY LAKE,STOREY LAKE TH 4,Jan,2985.0,2985.0,0.75,31,6000.0,1800.0,6096.0,23.25,128.38709677419354,96.29032258064517,7574.8,13896.0,21470.8,1195.7666666666667
466759,2627.0,02.Feb,"2929 SS - Disney Delight: 4BR, Pool, Near Parks",TH 4,STOREY LAKE,STOREY LAKE TH 4,Feb,2627.0,2627.0,0.75,28,6000.0,1800.0,6096.0,21.0,125.0952380952381,93.82142857142857,7574.8,13896.0,21470.8,837.7666666666667
466759,4237.0,03.Mar,"2929 SS - Disney Delight: 4BR, Pool, Near Parks",TH 4,STOREY LAKE,STOREY LAKE TH 4,Mar,4237.0,4237.0,0.8,31,6000.0,1800.0,6096.0,24.8,170.84677419354838,136.67741935483872,7574.8,13896.0,21470.8,2447.7666666666664
466759,4038.0,04.Apr,"2929 SS - Disney Delight: 4BR, Pool, Near Parks",TH 4,STOREY LAKE,STOREY LAKE TH 4,Apr,4038.0,4038.0,0.8,30,6000.0,1800.0,6096.0,24.0,168.25,134.6,7574.8,13896.0,21470.8,2248.7666666666664
466759,2325.0,05.May,"2929 SS - Disney Delight: 4BR, Pool, Near Parks",TH 4,STOREY LAKE,STOREY LAKE TH 4,May,2325.0,2325.0,0.6,31,6000.0,1800.0,6096.0,18.599999999999998,125.00000000000001,75.0,7574.8,13896.0,21470.8,535.7666666666667
466759,3524.0,06.Jun,"2929 SS - Disney Delight: 4BR, Pool, Near Parks",TH 4,STOREY LAKE,STOREY LAKE TH 4,Jun,3524.0,3524.0,0.75,30,6000.0,1800.0,6096.0,22.5,156.62222222222223,117.46666666666667,7574.8,13896.0,21470.8,1734.7666666666667
466759,3699.0,07.Jul,"2929 SS - Disney Delight: 4BR, Pool, Near Parks",TH 4,STOREY LAKE,STOREY LAKE TH 4,Jul,3699.0,3699.0,0.8,31,6000.0,1800.0,6096.0,24.8,149.15322580645162,119.3225806451613,7574.8,13896.0,21470.8,1909.7666666666667
466759,2984.0,08.Aug,"2929 SS - Disney Delight: 4BR, Pool, Near Parks",TH 4,STOREY LAKE,STOREY LAKE TH 4,Aug,2984.0,2984.0,0.7,31,6000.0,1800.0,6096.0,21.7,137.5115207373272,96.25806451612904,7574.8,13896.0,21470.8,1194.7666666666667
