unit_id,goal_actual,mes_classificado,name,tamanho,condominio,chave,mes,receita_projetada,receita_mensal_real,ocupacao,dias,HOA,Property Management,Utilities,dias_ocupados,adr,revpar,commission_fee_20,despesas_outras_anuais,despesas_anuais,lucro_mensal
466759,1875.0,09.Sep,"2929 SS - Disney Delight: 4BR, Pool, Near Parks",TH 4,STOREY LAKE,STOREY LAKE TH 4,Sep,1875.0,1875.0,0.6,30,6000.0,1800.0,6096.0,18.0,104.16666666666667,62.5,7574.8,13896.0,21470.8,85.76666666666665
466759,2790.0,10.Oct,"2929 SS - Disney Delight: 4BR, Pool, Near Parks",TH 4,STOREY LAKE,STOREY LAKE TH 4,Oct,2790.0,2790.0,0.7,31,6000.0,1800.0,6096.0,21.7,128.57142857142858,90.0,7574.8,13896.0,21470.8,1000.7666666666667
466759,2740.0,11.Nov,"2929 SS - Disney Delight: 4BR, Pool, Near Parks",TH 4,STOREY LAKE,STOREY LAKE TH 4,Nov,2740.0,2740.0,0.7,30,6000.0,1800.0,6096.0,21.0,130.47619047619048,91.33333333333333,7574.8,13896.0,21470.8,950.7666666666667
466759,4050.0,12.Dec,"2929 SS - Disney Delight: 4BR, Pool, Near Parks",TH 4,STOREY LAKE,STOREY LAKE TH 4,Dec,4050.0,4050.0,0.7,31,6000.0,1800.0,6096.0,21.7,186.63594470046084,130.6451612903226,7574.8,13896.0,21470.8,2260.7666666666664
880638,4082.0,01.Jan,2940 PS - BR 5 - Relax Cozy Place Near Disney,SF 5,STOREY LAKE,STOREY LAKE SF 5,Jan,4082.0,4082.0,0.75,31,6000.0,1800.0,7380.0,23.25,175.56989247311827,131.67741935483872,10368.0,15180.0,25548.0,1953.0
880638,3419.0,02.Feb,2940 PS - BR 5 - Relax Cozy Place Near Disney,SF 5,STOREY LAKE,STOREY LAKE SF 5,Feb,3419.0,3419.0,0.75,28,6000.0,1800.0,7380.0,21.0,162.8095238095238,122.10714285714286,10368.0,15180.0,25548.0,1290.0
880638,5035.0,03.Mar,2940 PS - BR 5 - Relax Cozy Place Near Disney,SF 5,STOREY LAKE,STOREY LAKE SF 5,Mar,5035.0,5035.0,0.8,31,6000.0,1800.0,7380.0,24.8,203.0241935483871,162.41935483870967,10368.0,15180.0,25548.0,2906.0
880638,5952.0,04.Apr,2940 PS - BR 5 - Relax Cozy Place Near Disney,SF 5,STOREY LAKE,STOREY LAKE SF 5,Apr,5952.0,5952.0,0.8,30,6000.0,1800.0,7380.0,24.0,248.0,198.4,10368.0,15180.0,25548.0,3823.0
880638,3162.0,05.May,2940 PS - BR 5 - Relax Cozy Place Near Disney,SF 5,STOREY LAKE,STOREY LAKE SF 5,May,3162.0,3162.0,0.6,31,6000.0,1800.0,7380.0,18.599999999999998,170.00000000000003,102.0,10368.0,15180.0,25548.0,1033.0
880638,4637.0,06.Jun,2940 PS - BR 5 - Relax Cozy Place Near Disney,SF 5,STOREY LAKE,STOREY LAKE SF 5,Jun,4637.0,4637.0,0.75,30,6000.0,1800.0,7380.0,22.5,206.0888888888889,154.56666666666666,10368.0,15180.0,25548.0,2508.0
880638,5782.0,07.Jul,2940 PS - BR 5 - Relax Cozy Place Near Disney,SF 5,STOREY LAKE,STOREY LAKE SF 5,Jul,5782.0,5782.0,0.8,31,6000.0,1800.0,7380.0,24.8,233.14516129032256,186.51612903225808,10368.0,15180.0,25548.0,3653.0
880638,4199.0,08.Aug,2940 PS - BR 5 - Relax Cozy Place Near Disney,SF 5,STOREY LAKE,STOREY LAKE SF 5,Aug,4199.0,4199.0,0.7,31,6000.0,1800.0,7380.0,21.7,193.50230414746545,135.4516129032258,10368.0,15180.0,25548.0,2070.0
880638,2550.0,09.Sep,2940 PS - BR 5 - Relax Cozy Place Near Disney,SF 5,STOREY LAKE,STOREY LAKE SF 5,Sep,2550.0,2550.0,0.6,30,6000.0,1800.0,7380.0,18.0,141.66666666666666,85.0,10368.0,15180.0,25548.0,421.0
880638,3534.0,10.Oct,2940 PS - BR 5 - Relax Cozy Place Near Disney,SF 5,STOREY LAKE,STOREY LAKE SF 5,Oct,3534.0,3534.0,0.7,31,6000.0,1800.0,7380.0,21.7,162.85714285714286,114.0,10368.0,15180.0,25548.0,1405.0
880638,3912.0,11.Nov,2940 PS - BR 5 - Relax Cozy Place Near Disney,SF 5,STOREY LAKE,STOREY LAKE SF 5,Nov,3912.0,3912.0,0.7,30,6000.0,1800.0,7380.0,21.0,186.28571428571428,130.4,10368.0,15180.0,25548.0,1783.0
880638,5576.0,12.Dec,2940 PS - BR 5 - Relax Cozy Place Near Disney,SF 5,STOREY LAKE,STOREY LAKE SF 5,Dec,5576.0,5576.0,0.7,31,6000.0,1800.0,7380.0,21.7,256.95852534562215,179.8709677419355,10368.0,15180.0,25548.0,3447.0
334112,4648.0,01.Jan,"2957 FS - Luxury Oasis: 6BR Villa, Pool, Game",SF 6,STOREY LAKE,STOREY LAKE SF 6,Jan,4648.0,4648.0,0.75,31,6000.0,1800.0,8544.0,23.25,199.91397849462365,149.93548387096774,12271.400000000001,16344.0,28615.4,2263.383333333333
334112,4291.0,02.Feb,"2957 FS - Luxury Oasis: 6BR Villa, Pool, Game",SF 6,STOREY LAKE,STOREY LAKE SF 6,Feb,4291.0,4291.0,0.75,28,6000.0,1800.0,8544.0,21.0,204.33333333333334,153.25,12271.400000000001,16344.0,28615.4,1906.3833333333332
334112,6626.0,03.Mar,"2957 FS - Luxury Oasis: 6BR Villa, Pool, Game",SF 6,STOREY LAKE,STOREY LAKE SF 6,Mar,6626.0,6626.0,0.8,31,6000.0,1800.0,8544.0,24.8,267.1774193548387,213.74193548387098,12271.400000000001,16344.0,28615.4,4241.383333333333
334112,6866.0,04.Apr,"2957 FS - Luxury Oasis: 6BR Villa, Pool, Game",SF 6,STOREY LAKE,STOREY LAKE SF 6,Apr,6866.0,6866.0,0.8,30,6000.0,1800.0,8544.0,24.0,286.0833333333333,228.86666666666667,12271.400000000001,16344.0,28615.4,4481.383333333333
334112,3720.0,05.May,"2957 FS - Luxury Oasis: 6BR Villa, Pool, Game",SF 6,STOREY LAKE,STOREY LAKE SF 6,May,3720.0,3720.0,0.6,31,6000.0,1800.0,8544.0,18.599999999999998,200.00000000000003,120.0,12271.400000000001,16344.0,28615.4,1335.3833333333332
334112,5963.0,06.Jun,"2957 FS - Luxury Oasis: 6BR Villa, Pool, Game",SF 6,STOREY LAKE,STOREY LAKE SF 6,Jun,5963.0,5963.0,0.75,30,6000.0,1800.0,8544.0,22.5,265.02222222222224,198.76666666666668,12271.400000000001,16344.0,28615.4,3578.383333333333
334112,5991.0,07.Jul,"2957 FS - Luxury Oasis: 6BR Villa, Pool, Game",SF 6,STOREY LAKE,STOREY LAKE SF 6,Jul,5991.0,5991.0,0.8,31,6000.0,1800.0,8544.0,24.8,241.57258064516128,193.25806451612902,12271.400000000001,16344.0,28615.4,3606.383333333333
334112,5078.0,08.Aug,"2957 FS - Luxury Oasis: 6BR Villa, Pool, Game",SF 6,STOREY LAKE,STOREY LAKE SF 6,Aug,5078.0,5078.0,0.7,31,6000.0,1800.0,8544.0,21.7,234.00921658986175,163.80645161290323,12271.400000000001,16344.0,28615.4,2693.383333333333
334112,3000.0,09.Sep,"2957 FS - Luxury Oasis: 6BR Villa, Pool, Game",SF 6,STOREY LAKE,STOREY LAKE SF 6,Sep,3000.0,3000.0,0.6,30,6000.0,1800.0,8544.0,18.0,166.66666666666666,100.0,12271.400000000001,16344.0,28615.4,615.3833333333332
334112,4278.0,10.Oct,"2957 FS - Luxury Oasis: 6BR Villa, Pool, Game",SF 6,STOREY LAKE,STOREY LAKE SF 6,Oct,4278.0,4278.0,0.7,31,6000.0,1800.0,8544.0,21.7,197.14285714285714,138.0,12271.400000000001,16344.0,28615.4,1893.3833333333332
334112,4221.0,11.Nov,"2957 FS - Luxury Oasis: 6BR Villa, Pool, Game",SF 6,STOREY LAKE,STOREY LAKE SF 6,Nov,4221.0,4221.0,0.7,30,6000.0,1800.0,8544.0,21.0,201.0,140.7,12271.400000000001,16344.0,28615.4,1836.3833333333332
334112,6675.0,12.Dec,"2957 FS - Luxury Oasis: 6BR Villa, Pool, Game",SF 6,STOREY LAKE,STOREY LAKE SF 6,Dec,6675.0,6675.0,0.7,31,6000.0,1800.0,8544.0,21.7,307.6036866359447,215.32258064516128,12271.400000000001,16344.0,28615.4,4290.383333333333
975312,2061.0,01.Jan,3065 YL - Cozy 2BR Townhome - Encantada,2 BDR,ENCANTADA,ENCANTADA 2 BDR,Jan,2061.0,2061.0,0.75,31,0.0,0.0,0.0,23.25,88.64516129032258,66.48387096774194,5304.400000000001,0.0,5304.400000000001,1618.9666666666667
975312,1388.0,02.Feb,3065 YL - Cozy 2BR Townhome - Encantada,2 BDR,ENCANTADA,ENCANTADA 2 BDR,Feb,1388.0,1388.0,0.75,28,0.0,0.0,0.0,21.0,66.0952380952381,49.57142857142857,5304.400000000001,0.0,5304.400000000001,945.9666666666667
975312,2461.0,03.Mar,3065 YL - Cozy 2BR Townhome - Encantada,2 BDR,ENCANTADA,ENCANTADA 2 BDR,Mar,2461.0,2461.0,0.8,31,0.0,0.0,0.0,24.8,99.23387096774194,79.38709677419355,5304.400000000001,0.0,5304.400000000001,2018.9666666666667
975312,3387.0,04.Apr,3065 YL - Cozy 2BR Townhome - Encantada,2 BDR,ENCANTADA,ENCANTADA 2 BDR,Apr,3387.0,3387.0,0.8,30,0.0,0.0,0.0,24.0,141.125,112.9,5304.400000000001,0.0,5304.400000000001,2944.9666666666667
975312,1544.0,05.May,3065 YL - Cozy 2BR Townhome - Encantada,2 BDR,ENCANTADA,ENCANTADA 2 BDR,May,1544.0,1544.0,0.6,31,0.0,0.0,0.0,18.599999999999998,83.01075268817205,49.806451612903224,5304.400000000001,0.0,5304.400000000001,1101.9666666666667
975312,2725.0,06.Jun,3065 YL - Cozy 2BR Townhome - Encantada,2 BDR,ENCANTADA,ENCANTADA 2 BDR,Jun,2725.0,2725.0,0.75,30,0.0,0.0,0.0,22.5,121.11111111111111,90.83333333333333,5304.400000000001,0.0,5304.400000000001,2282.9666666666667
975312,2091.0,07.Jul,3065 YL - Cozy 2BR Townhome - Encantada,2 BDR,ENCANTADA,ENCANTADA 2 BDR,Jul,2091.0,2091.0,0.8,31,0.0,0.0,0.0,24.8,84.31451612903226,67.45161290322581,5304.400000000001,0.0,5304.400000000001,1648.9666666666667
975312,2374.0,08.Aug,3065 YL - Cozy 2BR Townhome - Encantada,2 BDR,ENCANTADA,ENCANTADA 2 BDR,Aug,2374.0,2374.0,0.7,31,0.0,0.0,0.0,21.7,109.40092165898618,76.58064516129032,5304.400000000001,0.0,5304.400000000001,1931.9666666666667
975312,1245.0,09.Sep,3065 YL - Cozy 2BR Townhome - Encantada,2 BDR,ENCANTADA,ENCANTADA 2 BDR,Sep,1245.0,1245.0,0.6,30,0.0,0.0,0.0,18.0,69.16666666666667,41.5,5304.400000000001,0.0,5304.400000000001,802.9666666666667
975312,1897.0,10.Oct,3065 YL - Cozy 2BR Townhome - Encantada,2 BDR,ENCANTADA,ENCANTADA 2 BDR,Oct,1897.0,1897.0,0.7,31,0.0,0.0,0.0,21.7,87.41935483870968,61.193548387096776,5304.400000000001,0.0,5304.400000000001,1454.9666666666667
975312,2145.0,11.Nov,3065 YL - Cozy 2BR Townhome - Encantada,2 BDR,ENCANTADA,ENCANTADA 2 BDR,Nov,2145.0,2145.0,0.7,30,0.0,0.0,0.0,21.0,102.14285714285714,71.5,5304.400000000001,0.0,5304.400000000001,1702.9666666666667
975312,3204.0,12.Dec,3065 YL - Cozy 2BR Townhome - Encantada,2 BDR,ENCANTADA,ENCANTADA 2 BDR,Dec,3204.0,3204.0,0.7,31,0.0,0.0,0.0,21.7,147.64976958525347,103.35483870967742,5304.400000000001,0.0,5304.400000000001,2761.9666666666667
802133,2808.0,01.Jan,3131 PD - Luxury 3-Bed Condo in Storey Lake Resort,3 BDR,STOREY LAKE,STOREY LAKE 3 BDR,Jan,2808.0,2808.0,0.75,31,6000.0,1800.0,5412.0,23.25,120.7741935483871,90.58064516129032,6908.0,13212.0,20120.0,1131.3333333333333
802133,2457.0,02.Feb,3131 PD - Luxury 3-Bed Condo in Storey Lake Resort,3 BDR,STOREY LAKE,STOREY LAKE 3 BDR,Feb,2457.0,2457.0,0.75,28,6000.0,1800.0,5412.0,21.0,117.0,87.75,6908.0,13212.0,20120.0,780.3333333333333
802133,3472.0,03.Mar,3131 PD - Luxury 3-Bed Condo in Storey Lake Resort,3 BDR,STOREY LAKE,STOREY LAKE 3 BDR,Mar,3472.0,3472.0,0.8,31,6000.0,1800.0,5412.0,24.8,140.0,112.0,6908.0,13212.0,20120.0,1795.3333333333333
802133,3760.0,04.Apr,3131 PD - Luxury 3-Bed Condo in Storey Lake Resort,3 BDR,STOREY LAKE,STOREY LAKE 3 BDR,Apr,3760.0,3760.0,0.8,30,6000.0,1800.0,5412.0,24.0,156.66666666666666,125.33333333333333,6908.0,13212.0,20120.0,2083.333333333333
802133,2232.0,05.May,3131 PD - Luxury 3-Bed Condo in Storey Lake Resort,3 BDR,STOREY LAKE,STOREY LAKE 3 BDR,May,2232.0,2232.0,0.6,31,6000.0,1800.0,5412.0,18.599999999999998,120.00000000000001,72.0,6908.0,13212.0,20120.0,555.3333333333333
802133,3190.0,06.Jun,3131 PD - Luxury 3-Bed Condo in Storey Lake Resort,3 BDR,STOREY LAKE,STOREY LAKE 3 BDR,Jun,3190.0,3190.0,0.75,30,6000.0,1800.0,5412.0,22.5,141.77777777777777,106.33333333333333,6908.0,13212.0,20120.0,1513.3333333333333
802133,3196.0,07.Jul,3131 PD - Luxury 3-Bed Condo in Storey Lake Resort,3 BDR,STOREY LAKE,STOREY LAKE 3 BDR,Jul,3196.0,3196.0,0.8,31,6000.0,1800.0,5412.0,24.8,128.8709677419355,103.09677419354838,6908.0,13212.0,20120.0,1519.3333333333333
802133,2688.0,08.Aug,3131 PD - Luxury 3-Bed Condo in Storey Lake Resort,3 BDR,STOREY LAKE,STOREY LAKE 3 BDR,Aug,2688.0,2688.0,0.7,31,6000.0,1800.0,5412.0,21.7,123.87096774193549,86.70967741935483,6908.0,13212.0,20120.0,1011.3333333333333
802133,1800.0,09.Sep,3131 PD - Luxury 3-Bed Condo in Storey Lake Resort,3 BDR,STOREY LAKE,STOREY LAKE 3 BDR,Sep,1800.0,1800.0,0.6,30,6000.0,1800.0,5412.0,18.0,100.0,60.0,6908.0,13212.0,20120.0,123.33333333333326
802133,2604.0,10.Oct,3131 PD - Luxury 3-Bed Condo in Storey Lake Resort,3 BDR,STOREY LAKE,STOREY LAKE 3 BDR,Oct,2604.0,2604.0,0.7,31,6000.0,1800.0,5412.0,21.7,120.0,84.0,6908.0,13212.0,20120.0,927.3333333333333
802133,2621.0,11.Nov,3131 PD - Luxury 3-Bed Condo in Storey Lake Resort,3 BDR,STOREY LAKE,STOREY LAKE 3 BDR,Nov,2621.0,2621.0,0.7,30,6000.0,1800.0,5412.0,21.0,124.80952380952381,87.36666666666666,6908.0,13212.0,20120.0,944.3333333333333
802133,3712.0,12.Dec,3131 PD - Luxury 3-Bed Condo in Storey Lake Resort,3 BDR,STOREY LAKE,STOREY LAKE 3 BDR,Dec,3712.0,3712.0,0.7,31,6000.0,1800.0,5412.0,21.7,171.05990783410138,119.74193548387096,6908.0,13212.0,20120.0,2035.3333333333333
615785,2066.0,01.Jan,3132 CA - Charming Townhome Retreat,TH 4,REGAL PALMS,REGAL PALMS TH 4,Jan,2066.0,2066.0,0.75,31,0.0,0.0,0.0,23.25,88.86021505376344,66.64516129032258,5336.6,0.0,5336.6,1621.2833333333333
615785,1953.0,02.Feb,3132 CA - Charming Townhome Retreat,TH 4,REGAL PALMS,REGAL PALMS TH 4,Feb,1953.0,1953.0,0.75,28,0.0,0.0,0.0,21.0,93.0,69.75,5336.6,0.0,5336.6,1508.2833333333333
615785,2818.0,03.Mar,3132 CA - Charming Townhome Retreat,TH 4,REGAL PALMS,REGAL PALMS TH 4,Mar,2818.0,2818.0,0.8,31,0.0,0.0,0.0,24.8,113.62903225806451,90.90322580645162,5336.6,0.0,5336.6,2373.2833333333333
615785,2978.0,04.Apr,3132 CA - Charming Townhome Retreat,TH 4,REGAL PALMS,REGAL PALMS TH 4,Apr,2978.0,2978.0,0.8,30,0.0,0.0,0.0,24.0,124.08333333333333,99.26666666666667,5336.6,0.0,5336.6,2533.2833333333333
615785,1674.0,05.May,3132 CA - Charming Townhome Retreat,TH 4,REGAL PALMS,REGAL PALMS TH 4,May,1674.0,1674.0,0.6,31,0.0,0.0,0.0,18.599999999999998,90.00000000000001,54.0,5336.6,0.0,5336.6,1229.2833333333333
615785,2562.0,06.Jun,3132 CA - Charming Townhome Retreat,TH 4,REGAL PALMS,REGAL PALMS TH 4,Jun,2562.0,2562.0,0.75,30,0.0,0.0,0.0,22.5,113.86666666666666,85.4,5336.6,0.0,5336.6,2117.2833333333333
615785,2570.0,07.Jul,3132 CA - Charming Townhome Retreat,TH 4,REGAL PALMS,REGAL PALMS TH 4,Jul,2570.0,2570.0,0.8,31,0.0,0.0,0.0,24.8,103.62903225806451,82.90322580645162,5336.6,0.0,5336.6,2125.2833333333333
615785,2134.0,08.Aug,3132 CA - Charming Townhome Retreat,TH 4,REGAL PALMS,REGAL PALMS TH 4,Aug,2134.0,2134.0,0.7,31,0.0,0.0,0.0,21.7,98.3410138248848,68.83870967741936,5336.6,0.0,5336.6,1689.2833333333333
615785,1275.0,09.Sep,3132 CA - Charming Townhome Retreat,TH 4,REGAL PALMS,REGAL PALMS TH 4,Sep,1275.0,1275.0,0.6,30,0.0,0.0,0.0,18.0,70.83333333333333,42.5,5336.6,0.0,5336.6,830.2833333333333
615785,1860.0,10.Oct,3132 CA - Charming Townhome Retreat,TH 4,REGAL PALMS,REGAL PALMS TH 4,Oct,1860.0,1860.0,0.7,31,0.0,0.0,0.0,21.7,85.71428571428572,60.0,5336.6,0.0,5336.6,1415.2833333333333
615785,2085.0,11.Nov,3132 CA - Charming Townhome Retreat,TH 4,REGAL PALMS,REGAL PALMS TH 4,Nov,2085.0,2085.0,0.7,30,0.0,0.0,0.0,21.0,99.28571428571429,69.5,5336.6,0.0,5336.6,1640.2833333333333
615785,2708.0,12.Dec,3132 CA - Charming Townhome Retreat,TH 4,REGAL PALMS,REGAL PALMS TH 4,Dec,2708.0,2708.0,0.7,31,0.0,0.0,0.0,21.7,124.7926267281106,87.35483870967742,5336.6,0.0,5336.6,2263.2833333333333
940356,0.0,01.Jan,3157 YL - Encantada Serenity Retreat: Elegant Villa Close to Dis,TH 3,ENCANTADA,ENCANTADA TH 3,Jan,0.0,0.0,0.75,31,0.0,0.0,0.0,23.25,0.0,0.0,5961.400000000001,0.0,5961.400000000001,-496.78333333333336
940356,1634.0,02.Feb,3157 YL - Encantada Serenity Retreat: Elegant Villa Close to Dis,TH 3,ENCANTADA,ENCANTADA TH 3,Feb,1634.0,1634.0,0.75,28,0.0,0.0,0.0,21.0,77.80952380952381,58.357142857142854,5961.400000000001,0.0,5961.400000000001,1137.2166666666667
940356,2898.0,03.Mar,3157 YL - Encantada Serenity Retreat: Elegant Villa Close to Dis,TH 3,ENCANTADA,ENCANTADA TH 3,Mar,2898.0,2898.0,0.8,31,0.0,0.0,0.0,24.8,116.85483870967741,93.48387096774194,5961.400000000001,0.0,5961.400000000001,2401.2166666666667
940356,3984.0,04.Apr,3157 YL - Encantada Serenity Retreat: Elegant Villa Close to Dis,TH 3,ENCANTADA,ENCANTADA TH 3,Apr,3984.0,3984.0,0.8,30,0.0,0.0,0.0,24.0,166.0,132.8,5961.400000000001,0.0,5961.400000000001,3487.2166666666667
940356,1804.0,05.May,3157 YL - Encantada Serenity Retreat: Elegant Villa Close to Dis,TH 3,ENCANTADA,ENCANTADA TH 3,May,1804.0,1804.0,0.6,31,0.0,0.0,0.0,18.599999999999998,96.98924731182797,58.193548387096776,5961.400000000001,0.0,5961.400000000001,1307.2166666666667
940356,3204.0,06.Jun,3157 YL - Encantada Serenity Retreat: Elegant Villa Close to Dis,TH 3,ENCANTADA,ENCANTADA TH 3,Jun,3204.0,3204.0,0.75,30,0.0,0.0,0.0,22.5,142.4,106.8,5961.400000000001,0.0,5961.400000000001,2707.2166666666667
940356,3502.0,07.Jul,3157 YL - Encantada Serenity Retreat: Elegant Villa Close to Dis,TH 3,ENCANTADA,ENCANTADA TH 3,Jul,3502.0,3502.0,0.8,31,0.0,0.0,0.0,24.8,141.20967741935485,112.96774193548387,5961.400000000001,0.0,5961.400000000001,3005.2166666666667
940356,2789.0,08.Aug,3157 YL - Encantada Serenity Retreat: Elegant Villa Close to Dis,TH 3,ENCANTADA,ENCANTADA TH 3,Aug,2789.0,2789.0,0.7,31,0.0,0.0,0.0,21.7,128.52534562211983,89.96774193548387,5961.400000000001,0.0,5961.400000000001,2292.2166666666667
940356,1455.0,09.Sep,3157 YL - Encantada Serenity Retreat: Elegant Villa Close to Dis,TH 3,ENCANTADA,ENCANTADA TH 3,Sep,1455.0,1455.0,0.6,30,0.0,0.0,0.0,18.0,80.83333333333333,48.5,5961.400000000001,0.0,5961.400000000001,958.2166666666667
940356,2251.0,10.Oct,3157 YL - Encantada Serenity Retreat: Elegant Villa Close to Dis,TH 3,ENCANTADA,ENCANTADA TH 3,Oct,2251.0,2251.0,0.7,31,0.0,0.0,0.0,21.7,103.73271889400922,72.61290322580645,5961.400000000001,0.0,5961.400000000001,1754.2166666666667
940356,2517.0,11.Nov,3157 YL - Encantada Serenity Retreat: Elegant Villa Close to Dis,TH 3,ENCANTADA,ENCANTADA TH 3,Nov,2517.0,2517.0,0.7,30,0.0,0.0,0.0,21.0,119.85714285714286,83.9,5961.400000000001,0.0,5961.400000000001,2020.2166666666667
940356,3769.0,12.Dec,3157 YL - Encantada Serenity Retreat: Elegant Villa Close to Dis,TH 3,ENCANTADA,ENCANTADA TH 3,Dec,3769.0,3769.0,0.7,31,0.0,0.0,0.0,21.7,173.68663594470047,121.58064516129032,5961.400000000001,0.0,5961.400000000001,3272.2166666666667
765753,2582.0,01.Jan,"3236 TT Hub Townhome: 3BR, 3BA, Sleeps 8",3 BDR,THE HUB,THE HUB 3 BDR,Jan,2582.0,2582.0,0.75,31,2400.0,1800.0,3852.0,23.25,111.05376344086021,83.29032258064517,6399.200000000001,8052.0,14451.2,1377.7333333333333
765753,2264.0,02.Feb,"3236 TT Hub Townhome: 3BR, 3BA, Sleeps 8",3 BDR,THE HUB,THE HUB 3 BDR,Feb,2264.0,2264.0,0.75,28,2400.0,1800.0,3852.0,21.0,107.80952380952381,80.85714285714286,6399.200000000001,8052.0,14451.2,1059.7333333333333
765753,3246.0,03.Mar,"3236 TT Hub Townhome: 3BR, 3BA, Sleeps 8",3 BDR,THE HUB,THE HUB 3 BDR,Mar,3246.0,3246.0,0.8,31,2400.0,1800.0,3852.0,24.8,130.88709677419354,104.70967741935483,6399.200000000001,8052.0,14451.2,2041.7333333333333
765753,3478.0,04.Apr,"3236 TT Hub Townhome: 3BR, 3BA, Sleeps 8",3 BDR,THE HUB,THE HUB 3 BDR,Apr,3478.0,3478.0,0.8,30,2400.0,1800.0,3852.0,24.0,144.91666666666666,115.93333333333334,6399.200000000001,8052.0,14451.2,2273.7333333333336
765753,2046.0,05.May,"3236 TT Hub Townhome: 3BR, 3BA, Sleeps 8",3 BDR,THE HUB,THE HUB 3 BDR,May,2046.0,2046.0,0.6,31,2400.0,1800.0,3852.0,18.599999999999998,110.00000000000001,66.0,6399.200000000001,8052.0,14451.2,841.7333333333333
765753,2973.0,06.Jun,"3236 TT Hub Townhome: 3BR, 3BA, Sleeps 8",3 BDR,THE HUB,THE HUB 3 BDR,Jun,2973.0,2973.0,0.75,30,2400.0,1800.0,3852.0,22.5,132.13333333333333,99.1,6399.200000000001,8052.0,14451.2,1768.7333333333333
765753,2988.0,07.Jul,"3236 TT Hub Townhome: 3BR, 3BA, Sleeps 8",3 BDR,THE HUB,THE HUB 3 BDR,Jul,2988.0,2988.0,0.8,31,2400.0,1800.0,3852.0,24.8,120.48387096774194,96.38709677419355,6399.200000000001,8052.0,14451.2,1783.7333333333333
765753,2510.0,08.Aug,"3236 TT Hub Townhome: 3BR, 3BA, Sleeps 8",3 BDR,THE HUB,THE HUB 3 BDR,Aug,2510.0,2510.0,0.7,31,2400.0,1800.0,3852.0,21.7,115.66820276497697,80.96774193548387,6399.200000000001,8052.0,14451.2,1305.7333333333333
